ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,rbd_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut
major_test,0,0,0,0.0,0.0,Global,r0,2019-12-24,0.0,0,0.2857143,0.2857143,1.0,WT
major_test,0,0,1,0.2857143,0.2857143,Global,r0,2019-12-25,0.2857143,1,0.2857143,0.2857143,1.0,WT
major_test,0,0,2,0.5714286,0.5714286,Global,r0,2019-12-26,0.5714286,1,0.2857143,0.2857143,1.0,WT
major_test,0,0,3,0.8571429,0.8571429,Global,r0,2019-12-27,0.8571429,1,3.0,3.0,1.0,WT
major_test,0,0,4,3.857143,3.857143,Global,r0,2019-12-28,3.857143,1,2.857143,2.857143,1.0,WT
major_test,0,0,5,6.714286,6.714286,Global,r0,2019-12-29,6.714286,1,3.5714285,3.5714285,1.0,WT
major_test,0,0,6,10.285714,10.285714,Global,r0,2019-12-30,10.285714,1,3.7142856,3.7142856,1.0,WT
major_test,0,0,7,14.0,14.0,Global,r0,2019-12-31,14.0,1,3.857143,3.857143,1.0,WT
major_test,0,0,8,17.857143,17.857143,Global,r0,2020-01-01,17.857143,1,4.0,4.0,1.0,WT
major_test,0,0,9,21.857143,21.857143,Global,r0,2020-01-02,21.857143,1,4.285714,4.285714,1.0,WT
major_test,0,0,10,26.142857,26.142857,Global,r0,2020-01-03,26.142857,1,1.5714285,1.5714285,1.0,WT
major_test,0,0,11,27.714285,27.714285,Global,r0,2020-01-04,27.714285,1,1.5714285,1.5714285,1.0,WT
major_test,0,0,12,29.285713,29.285713,Global,r0,2020-01-05,29.285713,1,1.0,1.0,1.0,WT
major_test,0,0,13,30.285713,30.285713,Global,r0,2020-01-06,30.285713,1,0.85714287,0.85714287,1.0,WT
major_test,0,0,14,31.142857,31.142857,Global,r0,2020-01-07,31.142857,1,4.285714,4.428571,0.96774197,WT
major_test,0,0,15,35.42857,35.42857,Global,r0,2020-01-08,35.571426,2,4.571429,4.714286,0.969697,WT
major_test,0,0,16,40.0,40.0,Global,r0,2020-01-09,40.285713,2,4.285714,4.428571,0.96774197,WT
major_test,0,0,17,44.285713,44.285713,Global,r0,2020-01-10,44.714287,2,5.0,5.142857,0.9722222,WT
major_test,0,0,18,49.285713,49.285713,Global,r0,2020-01-11,49.857143,2,5.142857,5.571429,0.92307687,WT
major_test,0,0,19,54.42857,54.42857,Global,r0,2020-01-12,55.42857,3,5.571429,6.0,0.92857146,WT
major_test,0,0,20,60.0,60.0,Global,r0,2020-01-13,61.42857,3,5.857143,6.428571,0.9111112,WT
major_test,0,0,21,65.85714,65.85714,Global,r0,2020-01-14,67.71429,3,3.2857144,3.7142856,0.8846154,WT
major_test,0,0,22,69.14286,69.14285,Global,r0,2020-01-15,71.28571,3,3.5714285,4.0,0.89285713,WT
major_test,0,0,23,72.71429,72.71428,Global,r0,2020-01-16,75.14286,3,5.0,7.142857,0.7,WT
major_test,0,0,24,77.71429,77.71428,Global,r0,2020-01-17,82.14286,4,5.571429,7.857143,0.70909095,WT
major_test,0,0,25,83.28571,83.285706,Global,r0,2020-01-18,89.85714,5,8.857142,10.857142,0.81578946,WT
major_test,0,0,26,92.14286,92.142845,Global,r0,2020-01-19,100.57143,5,11.142858,13.428572,0.82978725,WT
major_test,0,0,27,103.28571,103.285706,Global,r0,2020-01-20,113.85714,6,13.857142,16.285715,0.8508771,WT
major_test,0,0,28,117.14286,117.142845,Global,r0,2020-01-21,130.14285,6,16.142857,18.571428,0.86923075,WT
major_test,0,0,29,133.28572,133.2857,Global,r0,2020-01-22,148.71428,6,22.142857,24.571428,0.9011628,WT
major_test,0,0,30,155.42857,155.42856,Global,r0,2020-01-23,173.28572,6,26.857143,27.714285,0.9690722,WT
major_test,0,0,31,182.28572,182.2857,Global,r0,2020-01-24,201.0,7,31.285715,32.142857,0.97333336,WT
major_test,0,0,32,213.57143,213.57143,Global,r0,2020-01-25,233.14285,8,31.285715,32.42857,0.9647578,WT
major_test,0,0,33,244.85715,244.85715,Global,r0,2020-01-26,265.42856,8,36.57143,37.42857,0.9770993,WT
major_test,0,0,34,281.4286,281.4286,Global,r0,2020-01-27,302.7143,8,39.857143,40.42857,0.9858658,WT
major_test,0,0,35,321.2857,321.28574,Global,r0,2020-01-28,343.0,8,40.714287,41.285713,0.9861592,WT
major_test,0,0,36,362.0,362.00003,Global,r0,2020-01-29,384.14285,8,39.857143,40.714287,0.97894734,WT
major_test,0,0,37,401.85715,401.85718,Global,r0,2020-01-30,424.57144,9,40.714287,41.857143,0.97269624,WT
major_test,0,0,38,442.57144,442.57147,Global,r0,2020-01-31,466.0,10,40.285713,41.285713,0.9757785,WT
major_test,0,0,39,482.85715,482.85718,Global,r0,2020-02-01,506.85715,10,41.42857,42.142857,0.9830508,WT
major_test,0,0,40,524.2857,524.28577,Global,r0,2020-02-02,548.7143,10,39.285713,40.0,0.9821428,WT
major_test,0,0,41,563.5714,563.5715,Global,r0,2020-02-03,588.4286,10,38.42857,39.285713,0.9781818,WT
major_test,0,0,42,602.0,602.00006,Global,r0,2020-02-04,627.4286,10,40.0,41.142857,0.9722222,WT
major_test,0,0,43,642.0,642.00006,Global,r0,2020-02-05,668.2857,10,42.142857,43.0,0.9800664,WT
major_test,0,0,44,684.1429,684.14294,Global,r0,2020-02-06,711.1429,10,41.285713,41.714287,0.98972595,WT
major_test,0,0,45,725.4286,725.42865,Global,r0,2020-02-07,752.8571,10,40.857143,41.285713,0.98961943,WT
major_test,0,0,46,766.2857,766.28577,Global,r0,2020-02-08,794.1429,10,41.142857,41.857143,0.98293513,WT
major_test,0,0,47,807.4286,807.42865,Global,r0,2020-02-09,835.7143,10,38.0,38.714287,0.9815498,WT
major_test,0,0,48,845.4286,845.42865,Global,r0,2020-02-10,874.1429,10,35.857143,36.42857,0.9843138,WT
major_test,0,0,49,881.2857,881.28577,Global,r0,2020-02-11,910.2857,10,34.0,34.285713,0.9916667,WT
major_test,0,0,50,915.2857,915.28577,Global,r0,2020-02-12,944.2857,10,33.57143,33.857143,0.99156123,WT
major_test,0,0,51,948.8571,948.8572,Global,r0,2020-02-13,977.8571,10,33.0,33.285713,0.99141634,WT
major_test,0,0,52,981.8571,981.8572,Global,r0,2020-02-14,1010.8571,10,35.857143,36.142857,0.9920949,WT
major_test,0,0,53,1017.7143,1017.7143,Global,r0,2020-02-15,1046.7142,10,35.57143,36.0,0.9880953,WT
major_test,0,0,54,1053.2858,1053.2858,Global,r0,2020-02-16,1082.7142,12,37.42857,38.142857,0.98127335,WT
major_test,0,0,55,1090.7142,1090.7144,Global,r0,2020-02-17,1120.5714,12,41.285713,42.142857,0.979661,WT
major_test,0,0,56,1132.0,1132.0001,Global,r0,2020-02-18,1162.2858,12,45.42857,46.42857,0.97846156,WT
major_test,0,0,57,1177.4286,1177.4287,Global,r0,2020-02-19,1208.2858,12,44.714287,45.857143,0.97507787,WT
major_test,0,0,58,1222.1428,1222.143,Global,r0,2020-02-20,1253.7142,12,44.285713,45.42857,0.9748428,WT
major_test,0,0,59,1266.4286,1266.4287,Global,r0,2020-02-21,1298.7142,12,45.42857,46.857143,0.96951216,WT
major_test,0,0,60,1311.8572,1311.8573,Global,r0,2020-02-22,1345.0,12,50.857143,52.0,0.978022,WT
major_test,0,0,61,1362.7142,1362.7145,Global,r0,2020-02-23,1396.4286,13,57.142857,58.0,0.9852217,WT
major_test,0,0,62,1419.8572,1419.8573,Global,r0,2020-02-24,1454.1428,13,64.42857,65.14286,0.98903507,WT
major_test,0,0,63,1484.2858,1484.2859,Global,r0,2020-02-25,1519.1428,13,77.85714,78.57143,0.9909091,WT
major_test,0,0,64,1562.1428,1562.1431,Global,r0,2020-02-26,1597.4286,13,88.0,89.0,0.98876405,WT
major_test,0,0,65,1650.1428,1650.1431,Global,r0,2020-02-27,1686.1428,14,105.28571,107.42857,0.9800532,WT
major_test,0,0,66,1755.4286,1755.4288,Global,r0,2020-02-28,1793.1428,15,134.85715,138.14285,0.9762152,WT
major_test,0,0,67,1890.2858,1890.286,Global,r0,2020-02-29,1931.0,16,172.85715,176.57143,0.97896445,WT
major_test,0,0,68,2063.1428,2063.143,Global,r0,2020-03-01,2107.0,18,215.28572,219.28572,0.98175895,WT
major_test,0,0,69,2278.4285,2278.4287,Global,r0,2020-03-02,2325.5715,18,256.0,261.85715,0.9776323,WT
major_test,0,0,70,2534.4285,2534.4287,Global,r0,2020-03-03,2586.5715,19,285.14285,292.2857,0.9755621,WT
major_test,0,0,71,2819.5715,2819.5715,Global,r0,2020-03-04,2878.0,20,317.0,324.7143,0.97624284,WT
major_test,0,0,72,3136.5715,3136.5715,Global,r0,2020-03-05,3201.5715,23,353.14285,360.14285,0.9805633,WT
major_test,0,0,73,3489.7144,3489.7144,Global,r0,2020-03-06,3560.7144,23,437.0,443.7143,0.984868,WT
major_test,0,0,74,3926.7144,3926.7144,Global,r0,2020-03-07,4003.4285,24,497.85715,504.85715,0.9861347,WT
major_test,0,0,75,4424.5713,4424.5713,Global,r0,2020-03-08,4507.5713,26,559.4286,567.1429,0.986398,WT
major_test,0,0,76,4984.0,4984.0,Global,r0,2020-03-09,5073.857,26,649.7143,657.8571,0.9876222,WT
major_test,0,0,77,5633.7144,5633.7144,Global,r0,2020-03-10,5730.7144,27,772.7143,780.8571,0.9895719,WT
major_test,0,0,78,6406.4287,6406.4287,Global,r0,2020-03-11,6510.2856,30,887.7143,895.7143,0.9910686,WT
major_test,0,0,79,7294.143,7294.143,Global,r0,2020-03-12,7404.8574,32,1033.7142,1043.0,0.99109703,WT
major_test,0,0,80,8327.857,8327.857,Global,r0,2020-03-13,8446.143,34,1194.4286,1205.5714,0.9907572,WT
major_test,0,0,81,9522.286,9522.286,Global,r0,2020-03-14,9649.143,35,1348.0,1360.4286,0.9908642,WT
major_test,0,0,82,10870.286,10870.286,Global,r0,2020-03-15,11006.571,37,1512.7142,1524.8572,0.99203664,WT
major_test,0,0,83,12383.0,12383.0,Global,r0,2020-03-16,12528.714,40,1643.8572,1656.0,0.9926674,WT
major_test,0,0,84,14026.857,14026.857,Global,r0,2020-03-17,14182.143,42,1760.2858,1773.8572,0.9923492,WT
major_test,0,0,85,15787.143,15787.144,Global,r0,2020-03-18,15952.714,43,1828.0,1842.4286,0.9921687,WT
major_test,0,0,86,17615.143,17615.145,Global,r0,2020-03-19,17791.857,45,1864.1428,1880.0,0.99156535,WT
major_test,0,0,87,19479.285,19479.287,Global,r0,2020-03-20,19667.857,48,1936.5714,1951.2858,0.9924592,WT
major_test,0,0,88,21415.857,21415.86,Global,r0,2020-03-21,21615.428,48,2020.8572,2036.4286,0.99235356,WT
major_test,0,0,89,23436.715,23436.717,Global,r0,2020-03-22,23647.715,49,2094.4285,2111.4285,0.9919486,WT
major_test,0,0,90,25531.143,25531.145,Global,r0,2020-03-23,25754.715,51,2152.1428,2168.5715,0.9924242,WT
major_test,0,0,91,27683.285,27683.287,Global,r0,2020-03-24,27918.285,52,2206.8572,2223.1428,0.99267447,WT
major_test,0,0,92,29890.143,29890.145,Global,r0,2020-03-25,30137.285,55,2239.7144,2256.2856,0.9926555,WT
major_test,0,0,93,32129.857,32129.86,Global,r0,2020-03-26,32389.428,59,2240.4285,2255.2856,0.99341226,WT
major_test,0,0,94,34370.285,34370.29,Global,r0,2020-03-27,34641.57,59,2284.5715,2301.4285,0.9926754,WT
major_test,0,0,95,36654.855,36654.86,Global,r0,2020-03-28,36940.145,63,2277.4285,2294.1428,0.99271435,WT
major_test,0,0,96,38932.285,38932.29,Global,r0,2020-03-29,39231.57,66,2267.1428,2285.5715,0.9919369,WT
major_test,0,0,97,41199.43,41199.434,Global,r0,2020-03-30,41513.855,67,2234.5715,2254.4285,0.99119204,WT
major_test,0,0,98,43434.0,43434.004,Global,r0,2020-03-31,43765.145,70,2189.8572,2210.2856,0.9907575,WT
major_test,0,0,99,45623.855,45623.86,Global,r0,2020-04-01,45971.57,71,2154.7144,2175.2856,0.9905432,WT
major_test,0,0,100,47778.57,47778.574,Global,r0,2020-04-02,48142.57,72,2110.2856,2131.7144,0.9899477,WT
major_test,0,0,101,49888.855,49888.86,Global,r0,2020-04-03,50269.855,73,2042.7142,2065.2856,0.9890711,WT
major_test,0,0,102,51931.57,51931.574,Global,r0,2020-04-04,52329.855,75,1986.0,2008.4286,0.9888328,WT
major_test,0,0,103,53917.57,53917.574,Global,r0,2020-04-05,54333.145,78,1940.1428,1962.2858,0.98871577,WT
major_test,0,0,104,55857.715,55857.72,Global,r0,2020-04-06,56289.715,78,1892.2858,1913.5714,0.98887646,WT
major_test,0,0,105,57750.0,57750.004,Global,r0,2020-04-07,58197.57,79,1850.2858,1871.2858,0.98877776,WT
major_test,0,0,106,59600.285,59600.29,Global,r0,2020-04-08,60063.43,81,1831.1428,1854.7142,0.9872911,WT
major_test,0,0,107,61431.43,61431.434,Global,r0,2020-04-09,61911.715,81,1794.4286,1818.8572,0.9865693,WT
major_test,0,0,108,63225.855,63225.863,Global,r0,2020-04-10,63724.285,81,1733.1428,1755.7142,0.98714405,WT
major_test,0,0,109,64959.0,64959.008,Global,r0,2020-04-11,65474.43,84,1697.2858,1721.0,0.98622066,WT
major_test,0,0,110,66656.29,66656.3,Global,r0,2020-04-12,67189.86,84,1629.8572,1653.7142,0.98557365,WT
major_test,0,0,111,68286.14,68286.16,Global,r0,2020-04-13,68838.86,86,1594.8572,1620.8572,0.9839591,WT
major_test,0,0,112,69881.0,69881.016,Global,r0,2020-04-14,70455.29,88,1555.4286,1581.5714,0.9834703,WT
major_test,0,0,113,71436.43,71436.445,Global,r0,2020-04-15,72031.71,88,1503.0,1528.1428,0.9835468,WT
major_test,0,0,114,72939.43,72939.445,Global,r0,2020-04-16,73554.86,88,1460.4286,1483.8572,0.984211,WT
major_test,0,0,115,74399.86,74399.875,Global,r0,2020-04-17,75033.86,88,1431.8572,1456.0,0.9834184,WT
major_test,0,0,116,75831.71,75831.734,Global,r0,2020-04-18,76484.57,88,1380.1428,1404.1428,0.9829077,WT
major_test,0,0,117,77211.86,77211.875,Global,r0,2020-04-19,77883.57,88,1348.4286,1371.4286,0.98322916,WT
major_test,0,0,118,78560.29,78560.305,Global,r0,2020-04-20,79250.29,90,1312.7142,1336.1428,0.9824655,WT
major_test,0,0,119,79873.0,79873.016,Global,r0,2020-04-21,80581.57,91,1262.2858,1285.5714,0.9818869,WT
major_test,0,0,120,81135.29,81135.305,Global,r0,2020-04-22,81863.29,91,1217.4286,1238.4286,0.983043,WT
major_test,0,0,121,82352.71,82352.734,Global,r0,2020-04-23,83098.86,91,1202.0,1224.1428,0.98191154,WT
major_test,0,0,122,83554.71,83554.734,Global,r0,2020-04-24,84319.86,92,1157.7142,1178.0,0.9827795,WT
major_test,0,0,123,84712.43,84712.445,Global,r0,2020-04-25,85494.86,93,1122.2858,1142.4286,0.9823684,WT
major_test,0,0,124,85834.71,85834.734,Global,r0,2020-04-26,86633.57,95,1101.2858,1121.4286,0.98203826,WT
major_test,0,0,125,86936.0,86936.02,Global,r0,2020-04-27,87750.71,96,1101.0,1119.0,0.9839142,WT
major_test,0,0,126,88037.0,88037.02,Global,r0,2020-04-28,88865.29,97,1097.1428,1114.1428,0.9847416,WT
major_test,0,0,127,89134.14,89134.164,Global,r0,2020-04-29,89975.14,97,1095.1428,1112.5714,0.9843349,WT
major_test,0,0,128,90229.29,90229.305,Global,r0,2020-04-30,91083.43,97,1081.2858,1097.8572,0.98490566,WT
major_test,0,0,129,91310.57,91310.59,Global,r0,2020-05-01,92177.0,97,1054.5714,1073.2858,0.9825635,WT
major_test,0,0,130,92365.14,92365.164,Global,r0,2020-05-02,93246.29,97,1044.8572,1063.8572,0.9821405,WT
major_test,0,0,131,93410.0,93410.02,Global,r0,2020-05-03,94306.0,97,997.0,1017.5714,0.97978383,WT
major_test,0,0,132,94407.0,94407.02,Global,r0,2020-05-04,95319.14,99,952.4286,973.7143,0.9781397,WT
major_test,0,0,133,95359.43,95359.45,Global,r0,2020-05-05,96288.29,99,910.8571,933.5714,0.97566944,WT
major_test,0,0,134,96270.29,96270.31,Global,r0,2020-05-06,97216.43,99,890.8571,916.2857,0.9722482,WT
major_test,0,0,135,97161.14,97161.17,Global,r0,2020-05-07,98125.86,99,875.4286,901.1429,0.9714648,WT
major_test,0,0,136,98036.57,98036.6,Global,r0,2020-05-08,99020.14,99,842.4286,871.2857,0.96687984,WT
major_test,0,0,137,98879.0,98879.03,Global,r0,2020-05-09,99884.43,101,814.8571,841.7143,0.96809226,WT
major_test,0,0,138,99693.86,99693.89,Global,r0,2020-05-10,100720.0,101,810.4286,835.8571,0.9695779,WT
major_test,0,0,139,100504.29,100504.32,Global,r0,2020-05-11,101550.43,102,818.5714,843.8571,0.97003555,WT
major_test,0,0,140,101322.86,101322.89,Global,r0,2020-05-12,102388.57,102,848.0,872.8571,0.97152215,WT
major_test,0,0,141,102170.86,102170.89,Global,r0,2020-05-13,103256.14,102,833.4286,855.1429,0.9746074,WT
major_test,0,0,142,103004.29,103004.32,Global,r0,2020-05-14,104107.57,102,835.1429,855.4286,0.97628593,WT
major_test,0,0,143,103839.43,103839.46,Global,r0,2020-05-15,104959.71,102,859.1429,876.8571,0.979798,WT
major_test,0,0,144,104698.57,104698.6,Global,r0,2020-05-16,105833.14,102,880.5714,899.2857,0.9791898,WT
major_test,0,0,145,105579.14,105579.17,Global,r0,2020-05-17,106729.29,104,868.8571,888.0,0.9784427,WT
major_test,0,0,146,106448.0,106448.03,Global,r0,2020-05-18,107613.86,104,826.8571,844.5714,0.9790257,WT
major_test,0,0,147,107274.86,107274.89,Global,r0,2020-05-19,108455.57,104,786.4286,803.4286,0.9788407,WT
major_test,0,0,148,108061.29,108061.32,Global,r0,2020-05-20,109256.43,104,773.0,790.4286,0.97795045,WT
major_test,0,0,149,108834.29,108834.32,Global,r0,2020-05-21,110044.29,104,758.5714,776.8571,0.97646195,WT
major_test,0,0,150,109592.86,109592.89,Global,r0,2020-05-22,110818.43,104,686.8571,703.0,0.97703713,WT
major_test,0,0,151,110279.71,110279.75,Global,r0,2020-05-23,111519.14,104,646.2857,662.0,0.9762624,WT
major_test,0,0,152,110926.0,110926.04,Global,r0,2020-05-24,112179.0,104,641.2857,656.2857,0.9771441,WT
major_test,0,0,153,111567.29,111567.33,Global,r0,2020-05-25,112833.14,104,616.8571,632.0,0.97603977,WT
major_test,0,0,154,112184.14,112184.19,Global,r0,2020-05-26,113462.71,104,590.2857,605.2857,0.9752183,WT
major_test,0,0,155,112774.43,112774.48,Global,r0,2020-05-27,114065.71,104,583.5714,598.4286,0.975173,WT
major_test,0,0,156,113358.0,113358.05,Global,r0,2020-05-28,114662.14,104,570.7143,585.1429,0.9753418,WT
major_test,0,0,157,113928.71,113928.76,Global,r0,2020-05-29,115245.29,104,588.8571,602.4286,0.97747207,WT
major_test,0,0,158,114517.57,114517.62,Global,r0,2020-05-30,115845.86,105,590.2857,602.2857,0.9800759,WT
major_test,0,0,159,115107.86,115107.91,Global,r0,2020-05-31,116446.14,105,578.4286,589.5714,0.98110014,WT
major_test,0,0,160,115686.29,115686.336,Global,r0,2020-06-01,117034.14,105,594.1429,604.8571,0.98228633,WT
major_test,0,0,161,116280.43,116280.48,Global,r0,2020-06-02,117637.86,105,606.8571,617.1429,0.98333323,WT
major_test,0,0,162,116887.29,116887.336,Global,r0,2020-06-03,118253.29,105,607.4286,616.5714,0.9851715,WT
major_test,0,0,163,117494.71,117494.766,Global,r0,2020-06-04,118867.86,105,625.7143,636.7143,0.98272383,WT
major_test,0,0,164,118120.43,118120.48,Global,r0,2020-06-05,119502.43,106,645.5714,661.4286,0.9760259,WT
major_test,0,0,165,118766.0,118766.05,Global,r0,2020-06-06,120161.43,107,663.5714,682.1429,0.9727748,WT
major_test,0,0,166,119429.57,119429.62,Global,r0,2020-06-07,120841.0,107,684.7143,703.0,0.973989,WT
major_test,0,0,167,120114.29,120114.33,Global,r0,2020-06-08,121540.86,107,741.7143,762.4286,0.9728312,WT
major_test,0,0,168,120856.0,120856.04,Global,r0,2020-06-09,122300.0,107,784.7143,806.7143,0.9727289,WT
major_test,0,0,169,121640.71,121640.75,Global,r0,2020-06-10,123103.86,107,844.0,868.4286,0.97187036,WT
major_test,0,0,170,122484.71,122484.75,Global,r0,2020-06-11,123969.0,107,865.8571,890.5714,0.972249,WT
major_test,0,0,171,123350.57,123350.61,Global,r0,2020-06-12,124856.43,107,900.5714,926.8571,0.97163993,WT
major_test,0,0,172,124251.14,124251.18,Global,r0,2020-06-13,125780.57,107,988.7143,1017.8571,0.97136843,WT
major_test,0,0,173,125239.86,125239.89,Global,r0,2020-06-14,126795.14,108,1022.8571,1054.8572,0.9696641,WT
major_test,0,0,174,126262.71,126262.75,Global,r0,2020-06-15,127847.29,108,1034.0,1065.1428,0.97076184,WT
major_test,0,0,175,127296.71,127296.75,Global,r0,2020-06-16,128909.43,108,1060.0,1094.8572,0.96816283,WT
major_test,0,0,176,128356.71,128356.75,Global,r0,2020-06-17,130001.14,108,1049.7142,1085.4286,0.96709657,WT
major_test,0,0,177,129406.43,129406.46,Global,r0,2020-06-18,131084.0,109,1050.0,1088.4286,0.9646935,WT
major_test,0,0,178,130456.43,130456.46,Global,r0,2020-06-19,132169.28,109,1016.7143,1054.7142,0.9639713,WT
major_test,0,0,179,131473.14,131473.17,Global,r0,2020-06-20,133220.86,109,954.7143,990.8571,0.9635237,WT
major_test,0,0,180,132427.86,132427.89,Global,r0,2020-06-21,134209.14,109,949.8571,991.2857,0.9582072,WT
major_test,0,0,181,133377.42,133377.75,Global,r0,2020-06-22,135197.14,109,922.4286,966.2857,0.9546127,WT
major_test,0,0,182,134299.58,134300.17,Global,r0,2020-06-23,136160.42,109,877.5714,922.5714,0.9512233,WT
major_test,0,0,183,135176.86,135177.75,Global,r0,2020-06-24,137080.58,109,852.8571,900.5714,0.9470177,WT
major_test,0,0,184,136026.72,136030.61,Global,r0,2020-06-25,137975.86,109,830.1429,879.2857,0.9441105,WT
major_test,0,0,185,136854.0,136860.75,Global,r0,2020-06-26,138850.72,109,847.5714,899.5714,0.9421947,WT
major_test,0,0,186,137698.0,137708.33,Global,r0,2020-06-27,139744.72,109,840.2857,896.8571,0.9369226,WT
major_test,0,0,187,138534.58,138548.61,Global,r0,2020-06-28,140635.42,110,863.2857,920.4286,0.9379171,WT
major_test,0,0,188,139394.0,139411.89,Global,r0,2020-06-29,141549.0,111,905.2857,970.2857,0.93300945,WT
major_test,0,0,189,140295.28,140317.17,Global,r0,2020-06-30,142512.14,112,930.1429,998.0,0.9320069,WT
major_test,0,0,190,141221.14,141247.31,Global,r0,2020-07-01,143502.0,112,937.4286,1013.1429,0.9252679,WT
major_test,0,0,191,142157.0,142184.73,Global,r0,2020-07-02,144509.42,112,933.5714,1016.1429,0.9187403,WT
major_test,0,0,192,143089.0,143118.31,Global,r0,2020-07-03,145519.28,112,938.5714,1029.5714,0.9116137,WT
major_test,0,0,193,144026.58,144056.89,Global,r0,2020-07-04,146543.0,112,952.4286,1059.1428,0.8992447,WT
major_test,0,0,194,144978.14,145009.31,Global,r0,2020-07-05,147596.58,113,956.2857,1074.4286,0.8900412,WT
major_test,0,0,195,145930.14,145965.6,Global,r0,2020-07-06,148662.86,114,948.4286,1068.8572,0.8873296,WT
major_test,0,0,196,146874.0,146914.02,Global,r0,2020-07-07,149723.28,115,950.5714,1078.4286,0.88144124,WT
major_test,0,0,197,147820.28,147864.6,Global,r0,2020-07-08,150793.72,115,942.0,1069.4286,0.88084424,WT
major_test,0,0,198,148757.28,148806.6,Global,r0,2020-07-09,151854.28,115,953.8571,1082.2858,0.88133574,WT
major_test,0,0,199,149706.0,149760.45,Global,r0,2020-07-10,152927.58,116,968.7143,1115.0,0.8688021,WT
major_test,0,0,200,150669.14,150729.17,Global,r0,2020-07-11,154032.58,116,973.1429,1125.8572,0.8643573,WT
major_test,0,0,201,151636.42,151702.31,Global,r0,2020-07-12,155147.58,116,988.2857,1147.0,0.8616266,WT
major_test,0,0,202,152621.42,152690.6,Global,r0,2020-07-13,156286.28,118,964.5714,1144.1428,0.84305155,WT
major_test,0,0,203,153582.42,153655.17,Global,r0,2020-07-14,157421.86,119,961.4286,1162.7142,0.82688296,WT
major_test,0,0,204,154538.86,154616.6,Global,r0,2020-07-15,158572.72,120,986.2857,1213.2858,0.8129047,WT
major_test,0,0,205,155519.58,155602.88,Global,r0,2020-07-16,159773.42,120,996.7143,1233.2858,0.8081779,WT
major_test,0,0,206,156507.42,156599.6,Global,r0,2020-07-17,160991.28,120,986.0,1220.5714,0.80781835,WT
major_test,0,0,207,157482.28,157585.6,Global,r0,2020-07-18,162193.14,120,971.8571,1213.4286,0.8009183,WT
major_test,0,0,208,158440.28,158557.45,Global,r0,2020-07-19,163385.42,121,923.8571,1170.1428,0.7895251,WT
major_test,0,0,209,159348.0,159481.31,Global,r0,2020-07-20,164532.0,122,900.4286,1159.0,0.7769013,WT
major_test,0,0,210,160226.28,160381.73,Global,r0,2020-07-21,165661.42,123,879.1429,1128.8572,0.7787902,WT
major_test,0,0,211,161078.58,161260.88,Global,r0,2020-07-22,166757.72,122,870.0,1106.2858,0.7864153,WT
major_test,0,0,212,161917.28,162130.88,Global,r0,2020-07-23,167827.42,122,854.2857,1082.2858,0.7893347,WT
major_test,0,0,213,162740.28,162985.16,Global,r0,2020-07-24,168872.72,122,886.5714,1120.4286,0.79127884,WT
major_test,0,0,214,163590.28,163871.73,Global,r0,2020-07-25,169952.42,122,868.8571,1105.2858,0.78609276,WT
major_test,0,0,215,164419.28,164740.6,Global,r0,2020-07-26,171013.42,123,865.2857,1108.2858,0.7807424,WT
major_test,0,0,216,165243.86,165605.88,Global,r0,2020-07-27,172077.0,123,884.8571,1108.5714,0.79819584,WT
major_test,0,0,217,166088.86,166490.73,Global,r0,2020-07-28,173142.0,123,884.4286,1109.2858,0.7972955,WT
major_test,0,0,218,166932.58,167375.16,Global,r0,2020-07-29,174206.86,123,889.5714,1111.8572,0.800077,WT
major_test,0,0,219,167781.86,168264.73,Global,r0,2020-07-30,175274.86,124,897.2857,1127.5714,0.7957684,WT
major_test,0,0,220,168637.72,169162.02,Global,r0,2020-07-31,176357.72,124,863.1429,1087.1428,0.7939554,WT
major_test,0,0,221,169461.58,170025.16,Global,r0,2020-08-01,177402.58,124,885.5714,1096.7142,0.8074769,WT
major_test,0,0,222,170308.72,170910.73,Global,r0,2020-08-02,178458.28,124,888.5714,1084.4286,0.81939137,WT
major_test,0,0,223,171157.28,171799.31,Global,r0,2020-08-03,179498.58,124,890.8571,1086.4286,0.8199868,WT
major_test,0,0,224,172006.0,172690.17,Global,r0,2020-08-04,180538.42,124,894.5714,1078.2858,0.8296237,WT
major_test,0,0,225,172859.28,173584.75,Global,r0,2020-08-05,181571.28,124,879.1429,1051.0,0.8364823,WT
major_test,0,0,226,173697.58,174463.89,Global,r0,2020-08-06,182577.42,126,905.5714,1066.0,0.8495041,WT
major_test,0,0,227,174562.0,175369.47,Global,r0,2020-08-07,183598.14,126,965.2857,1113.4286,0.8669489,WT
major_test,0,0,228,175489.28,176334.75,Global,r0,2020-08-08,184668.86,126,984.4286,1127.2858,0.8732733,WT
major_test,0,0,229,176437.86,177319.17,Global,r0,2020-08-09,185755.28,126,1002.2857,1141.8572,0.87776804,WT
major_test,0,0,230,177406.14,178321.45,Global,r0,2020-08-10,186858.58,126,1007.2857,1141.1428,0.8826991,WT
major_test,0,0,231,178379.86,179328.73,Global,r0,2020-08-11,187961.86,126,1020.8571,1151.2858,0.88671046,WT
major_test,0,0,232,179367.72,180349.6,Global,r0,2020-08-12,189075.58,127,1028.5714,1166.4286,0.8818126,WT
