t0,location,rbd_name,t1,target_ratio_t1_output,ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut,target_isolates_t1,total_isolates_t1,target_ratio_t1_label,target_ratio_t1_mask
2025-02-15,Asia,r1585,30,0.005653927102684975,major_test,3,840,1880,2.0,2.0,12846.286,90,0.0,48.714287,0.0,NB.1.8.1,2.7142856,31.0,0.0875576,0
2025-02-15,North America,r1585,30,0.004877218045294285,major_test,1,840,1880,0.0,0.0,70148.71,113,0.0,265.42856,0.0,NB.1.8.1,0.14285715,119.71429,0.0011933175,1
2025-02-16,Europe,r1585,30,0.005173387471586466,major_test,2,840,1881,0.0,0.0,26137.428,99,0.0,50.714287,0.0,NB.1.8.1,0.14285715,33.714287,0.004237288,0
2025-02-17,Asia,r1585,30,0.005115808453410864,major_test,3,840,1882,2.0,2.0,12591.286,90,0.0,46.142857,0.0,NB.1.8.1,2.5714285,32.285713,0.07964602,0
2025-02-17,Europe,r1585,30,0.00518326461315155,major_test,2,840,1882,0.0,0.0,25989.143,99,0.0,48.57143,0.0,NB.1.8.1,0.14285715,34.57143,0.004132231,0
2025-02-17,North America,r1585,30,0.004893347155302763,major_test,1,840,1882,0.0,0.0,69424.57,112,0.0,253.57143,0.0,NB.1.8.1,0.14285715,117.28571,0.0012180269,1
2025-02-18,Asia,r1585,30,0.004999742843210697,major_test,3,840,1883,2.0,2.0,12464.286,90,0.0,44.857143,0.0,NB.1.8.1,2.4285715,33.57143,0.07234042,0
2025-02-18,Europe,r1585,30,0.005265995394438505,major_test,2,840,1883,0.0,0.0,25838.0,98,0.0,47.0,0.0,NB.1.8.1,0.14285715,35.857143,0.003984064,0
2025-02-18,North America,r1585,30,0.0048373108729720116,major_test,1,840,1883,0.0,0.0,69058.29,112,0.0,245.0,0.0,NB.1.8.1,0.14285715,116.0,0.0012315272,1
2025-02-19,Asia,r1585,30,0.00488066952675581,major_test,3,840,1884,2.0,2.0,12336.143,89,0.0,44.857143,0.0,NB.1.8.1,3.5714285,35.57143,0.1004016,0
2025-02-19,Europe,r1585,30,0.005366313736885786,major_test,2,840,1884,0.0,0.0,25683.285,99,0.0,47.142857,0.0,NB.1.8.1,0.5714286,35.57143,0.016064256,0
2025-02-19,North America,r1585,30,0.00484378170222044,major_test,1,840,1884,0.0,0.0,68687.71,112,0.0,238.71428,0.0,NB.1.8.1,0.14285715,114.14286,0.0012515645,1
2025-02-20,Asia,r1585,30,0.004773574881255627,major_test,3,840,1885,2.0,2.0,12212.286,88,0.0,45.42857,0.0,NB.1.8.1,3.7142856,37.285713,0.099616855,0
2025-02-20,Europe,r1585,30,0.005327495746314526,major_test,2,840,1885,0.0,0.0,25530.857,99,0.0,45.57143,0.0,NB.1.8.1,0.42857143,36.0,0.011904762,0
2025-02-20,North America,r1585,30,0.004859475884586573,major_test,1,840,1885,0.0,0.0,68322.71,112,0.0,229.85715,0.0,NB.1.8.1,0.0,119.71429,0.0,1
2025-02-21,Asia,r1585,30,0.004757795482873917,major_test,3,840,1886,2.0,2.0,12091.857,86,0.0,39.42857,0.0,NB.1.8.1,3.5714285,37.857143,0.094339624,0
2025-02-21,Europe,r1585,30,0.00525194127112627,major_test,2,840,1886,0.0,0.0,25376.0,99,0.0,40.142857,0.0,NB.1.8.1,0.42857143,35.142857,0.012195122,0
2025-02-21,North America,r1585,30,0.004802736919373274,major_test,1,840,1886,0.0,0.0,67950.29,111,0.0,225.85715,0.0,NB.1.8.1,0.0,124.42857,0.0,1
2025-02-22,Europe,r1585,30,0.005228688009083271,major_test,2,840,1887,0.0,0.0,25208.857,98,0.0,38.42857,0.0,NB.1.8.1,0.42857143,34.57143,0.012396694,0
2025-02-22,North America,r1585,30,0.004855774343013763,major_test,1,840,1887,0.0,0.0,67573.71,111,0.0,219.28572,0.0,NB.1.8.1,0.0,129.85715,0.0,1
2025-02-23,Asia,r1585,30,0.004914002027362585,major_test,3,840,1888,2.1428573,2.142857,11858.0,87,0.14285715,44.857143,0.0031847134232521,NB.1.8.1,3.5714285,35.142857,0.101626016,0
2025-02-23,Europe,r1585,30,0.0051712156273424625,major_test,2,840,1888,0.0,0.0,25038.285,98,0.0,38.857143,0.0,NB.1.8.1,0.42857143,34.285713,0.0125,0
2025-02-23,North America,r1585,30,0.004823572002351284,major_test,1,840,1888,0.0,0.0,67176.0,111,0.0,219.14285,0.0,NB.1.8.1,0.0,126.0,0.0,1
2025-02-24,Asia,r1585,30,0.0048699285835027695,major_test,3,840,1889,2.2857144,2.2857141,11745.429,87,0.42857143,45.142857,0.0094936713576316,NB.1.8.1,3.7142856,35.285713,0.10526316,0
2025-02-24,Europe,r1585,30,0.005237296223640442,major_test,2,840,1889,0.0,0.0,24874.285,98,0.0,40.285713,0.0,NB.1.8.1,0.42857143,33.285713,0.012875537,0
2025-02-25,Asia,r1585,30,0.006740122102200985,major_test,3,840,1890,2.7142859,2.7142856,11637.286,87,0.5714286,44.42857,0.012861737050116,NB.1.8.1,3.7142856,34.285713,0.108333334,0
2025-02-25,Europe,r1585,30,0.00517420656979084,major_test,2,840,1890,0.0,0.0,24715.285,98,0.0,40.57143,0.0,NB.1.8.1,0.5714286,32.142857,0.017777778,0
