ds,location_index,rbd_index,t0_index,n_bg_isolates_target,n_isolates_target_cusum,location,rbd_name,t0,n_bg_isolates,n_bg_clusters,target_isolates_t0,total_isolates_t0,target_ratio_t0,rbd_name_mut
major_test,3,99,1052,1.0,2.0000002,Asia,r125,2022-11-10,311190.28,499,0.0,1556.7142,0.0,XBB.1.5
major_test,3,99,1053,1.0,2.0000002,Asia,r125,2022-11-11,311314.44,500,0.14285715,1703.0,8.3885585e-05,XBB.1.5
major_test,3,99,1054,1.1428572,2.1428573,Asia,r125,2022-11-12,311588.0,500,0.14285715,1719.0,8.31048e-05,XBB.1.5
major_test,3,99,1055,1.2857144,2.2857144,Asia,r125,2022-11-13,311883.0,502,0.14285715,1733.4286,8.2413055e-05,XBB.1.5
major_test,3,99,1056,1.4285715,2.4285715,Asia,r125,2022-11-14,312178.0,503,0.14285715,1753.8572,8.145312e-05,XBB.1.5
major_test,3,99,1057,1.5714287,2.5714285,Asia,r125,2022-11-15,312505.72,506,0.14285715,1790.8572,7.977027e-05,XBB.1.5
major_test,3,99,1058,1.7142859,2.7142856,Asia,r125,2022-11-16,312883.28,504,0.14285715,1771.2858,8.065167e-05,XBB.1.5
major_test,3,99,1059,1.8571429,2.8571427,Asia,r125,2022-11-17,313242.16,503,0.14285715,1752.0,8.153947e-05,XBB.1.5
major_test,3,99,1060,2.0,2.9999998,Asia,r125,2022-11-18,313560.56,502,0.0,1738.5714,0.0,XBB.1.5
major_test,3,99,1061,2.0,2.9999998,Asia,r125,2022-11-19,313891.16,502,0.0,1715.2858,0.0,XBB.1.5
major_test,3,99,1062,2.0,2.9999998,Asia,r125,2022-11-20,314242.44,503,0.14285715,1619.2858,8.8222325e-05,XBB.1.5
major_test,3,99,1063,2.1428573,3.1428568,Asia,r125,2022-11-21,314555.44,502,0.2857143,1664.7142,0.00017162964,XBB.1.5
major_test,3,99,1064,2.4285715,3.4285712,Asia,r125,2022-11-22,314917.0,504,0.2857143,1680.5714,0.00017001021,XBB.1.5
major_test,3,99,1065,2.7142859,3.7142856,Asia,r125,2022-11-23,315327.0,500,0.2857143,1706.5714,0.00016742006,XBB.1.5
major_test,3,99,1066,3.0000002,4.0,Asia,r125,2022-11-24,315781.84,498,0.2857143,1705.0,0.00016757437,XBB.1.5
major_test,3,99,1067,3.2857144,4.285714,Asia,r125,2022-11-25,316257.72,498,0.2857143,1714.5714,0.0001666389,XBB.1.5
major_test,3,99,1068,3.5714288,4.5714283,Asia,r125,2022-11-26,316732.44,499,0.2857143,1742.2858,0.0001639882,XBB.1.5
major_test,3,99,1069,3.857143,4.8571424,Asia,r125,2022-11-27,317212.44,497,0.2857143,1832.8572,0.00015588466,XBB.1.5
major_test,3,99,1070,4.1428576,5.1428566,Asia,r125,2022-11-28,317786.84,498,0.42857143,1831.0,0.00023406414,XBB.1.5
major_test,3,99,1071,4.571429,5.571428,Asia,r125,2022-11-29,318378.56,500,0.71428573,1849.5714,0.00038618987,XBB.1.5
major_test,3,99,1072,5.2857146,6.2857137,Asia,r125,2022-11-30,318985.0,499,0.85714287,1841.2858,0.0004655132,XBB.1.5
major_test,3,99,1073,6.1428576,7.1428566,Asia,r125,2022-12-01,319593.72,498,1.0,1811.4286,0.0005520505,XBB.1.5
major_test,3,99,1074,7.1428576,8.142857,Asia,r125,2022-12-02,320173.28,498,1.4285715,1812.2858,0.00078827055,XBB.1.5
major_test,3,99,1075,8.571429,9.571428,Asia,r125,2022-12-03,320732.56,498,1.8571428,1804.2858,0.0010292953,XBB.1.5
major_test,3,99,1076,10.428572,11.428571,Asia,r125,2022-12-04,321208.56,497,2.2857144,1813.7142,0.0012602395,XBB.1.5
major_test,3,99,1077,12.714286,13.714285,Asia,r125,2022-12-05,321652.44,500,2.5714285,1815.1428,0.0014166535,XBB.1.5
major_test,3,99,1078,15.285714,16.285713,Asia,r125,2022-12-06,322044.44,498,2.7142856,1744.4286,0.001555974,XBB.1.5
major_test,3,99,1079,18.0,18.999998,Asia,r125,2022-12-07,322290.16,500,2.7142856,1746.0,0.0015545737,XBB.1.5
major_test,3,99,1080,20.714285,21.714283,Asia,r125,2022-12-08,322514.0,500,2.857143,1763.4286,0.0016202204,XBB.1.5
major_test,3,99,1081,23.571428,24.571426,Asia,r125,2022-12-09,322728.72,503,2.857143,1796.1428,0.0015907104,XBB.1.5
major_test,3,99,1082,26.428572,27.42857,Asia,r125,2022-12-10,322963.16,505,3.0,1832.0,0.0016375546,XBB.1.5
major_test,3,99,1083,29.428572,30.42857,Asia,r125,2022-12-11,323258.44,505,2.857143,1850.2858,0.0015441631,XBB.1.5
major_test,3,99,1084,32.285713,33.285713,Asia,r125,2022-12-12,323585.0,506,2.857143,1847.8572,0.0015461926,XBB.1.5
major_test,3,99,1085,35.142857,36.142857,Asia,r125,2022-12-13,323896.56,508,2.857143,1864.7142,0.0015322149,XBB.1.5
major_test,3,99,1086,38.0,39.0,Asia,r125,2022-12-14,324264.44,506,3.0,1866.1428,0.001607594,XBB.1.5
major_test,3,99,1087,41.0,42.0,Asia,r125,2022-12-15,324588.44,507,3.2857144,1866.2858,0.0017605633,XBB.1.5
major_test,3,99,1088,44.285713,45.285713,Asia,r125,2022-12-16,324854.56,507,4.428571,1883.1428,0.0023516917,XBB.1.5
major_test,3,99,1089,48.714287,49.714283,Asia,r125,2022-12-17,325085.0,505,4.428571,1865.5714,0.0023738416,XBB.1.5
major_test,3,99,1090,53.142857,54.142853,Asia,r125,2022-12-18,325293.28,501,4.428571,1866.7142,0.0023723885,XBB.1.5
major_test,3,99,1091,57.57143,58.571423,Asia,r125,2022-12-19,325497.56,502,4.0,1894.4286,0.0021114547,XBB.1.5
major_test,3,99,1092,61.57143,62.571423,Asia,r125,2022-12-20,325723.44,503,4.571429,1874.0,0.0024393965,XBB.1.5
major_test,3,99,1093,66.14286,67.14285,Asia,r125,2022-12-21,325875.28,501,4.285714,1875.1428,0.00228554,XBB.1.5
major_test,3,99,1094,70.42857,71.428566,Asia,r125,2022-12-22,326001.28,500,4.428571,1888.5714,0.002344932,XBB.1.5
major_test,3,99,1095,74.85714,75.85714,Asia,r125,2022-12-23,326138.44,499,4.285714,1847.8572,0.0023192887,XBB.1.5
major_test,3,99,1096,79.14286,80.14285,Asia,r125,2022-12-24,326171.72,498,5.428571,1844.0,0.0029439107,XBB.1.5
major_test,3,99,1097,84.57143,85.57143,Asia,r125,2022-12-25,326153.72,498,7.428571,1859.1428,0.003995697,XBB.1.5
major_test,3,99,1098,92.0,93.0,Asia,r125,2022-12-26,326048.72,500,8.857142,1774.4286,0.0049915463,XBB.1.5
major_test,3,99,1099,100.85714,101.85714,Asia,r125,2022-12-27,325742.72,498,8.714286,1652.4286,0.0052736234,XBB.1.5
major_test,3,99,1100,109.57143,110.57143,Asia,r125,2022-12-28,325296.16,495,9.0,1593.2858,0.0056487042,XBB.1.5
major_test,3,99,1101,118.57143,119.57143,Asia,r125,2022-12-29,324567.28,491,9.571428,1594.7142,0.0060019707,XBB.1.5
major_test,3,99,1102,128.14285,129.14285,Asia,r125,2022-12-30,323627.72,490,8.428572,1362.7142,0.0061851353,XBB.1.5
major_test,3,99,1103,136.57143,137.57143,Asia,r125,2022-12-31,322329.16,490,8.0,1233.5714,0.0064852345,XBB.1.5
major_test,3,99,1104,144.57143,145.57143,Asia,r125,2023-01-01,320689.56,491,7.142857,1366.7142,0.0052262987,XBB.1.5
major_test,3,99,1105,151.71428,152.71428,Asia,r125,2023-01-02,319034.72,495,7.285714,1498.5714,0.004861773,XBB.1.5
major_test,3,99,1106,159.0,160.0,Asia,r125,2023-01-03,317438.44,498,7.714286,1646.1428,0.0046862797,XBB.1.5
major_test,3,99,1107,166.71428,167.71428,Asia,r125,2023-01-04,316024.44,496,8.142858,1716.7142,0.004743281,XBB.1.5
major_test,3,99,1108,174.85715,175.85713,Asia,r125,2023-01-05,314569.28,493,9.0,1700.4286,0.0052927835,XBB.1.5
major_test,3,99,1109,183.85715,184.85713,Asia,r125,2023-01-06,312998.16,493,10.857142,1717.2858,0.006322269,XBB.1.5
major_test,3,99,1110,194.71428,195.71428,Asia,r125,2023-01-07,311360.84,492,11.571428,1825.8572,0.006337532,XBB.1.5
major_test,3,99,1111,206.2857,207.2857,Asia,r125,2023-01-08,309869.84,496,11.142858,1685.2858,0.0066118506,XBB.1.5
major_test,3,99,1112,217.42857,218.42856,Asia,r125,2023-01-09,308172.16,497,11.714286,1540.7142,0.0076031527,XBB.1.5
major_test,3,99,1113,229.14285,230.14284,Asia,r125,2023-01-10,306354.72,499,12.285714,1433.5714,0.008570005,XBB.1.5
major_test,3,99,1114,241.42857,242.42856,Asia,r125,2023-01-11,304405.28,499,13.0,1390.7142,0.0093477145,XBB.1.5
major_test,3,99,1115,254.42857,255.42856,Asia,r125,2023-01-12,302815.44,498,11.714286,1358.7142,0.008621597,XBB.1.5
major_test,3,99,1116,266.14285,267.14285,Asia,r125,2023-01-13,300821.56,497,13.142858,1473.4286,0.008919915,XBB.1.5
major_test,3,99,1117,279.2857,280.2857,Asia,r125,2023-01-14,298968.56,496,13.428572,1389.1428,0.009666804,XBB.1.5
major_test,3,99,1118,292.7143,293.71426,Asia,r125,2023-01-15,296988.72,496,15.285714,1328.5714,0.011505377,XBB.1.5
major_test,3,99,1119,308.0,308.99997,Asia,r125,2023-01-16,295076.28,496,14.714286,1269.2858,0.011592572,XBB.1.5
major_test,3,99,1120,322.7143,323.71426,Asia,r125,2023-01-17,293197.56,498,14.0,1209.8572,0.011571614,XBB.1.5
major_test,3,99,1121,336.7143,337.71426,Asia,r125,2023-01-18,291281.44,499,14.0,1170.7142,0.011958512,XBB.1.5
major_test,3,99,1122,350.7143,351.71426,Asia,r125,2023-01-19,289213.28,497,13.857142,1141.5714,0.012138655,XBB.1.5
major_test,3,99,1123,364.57144,365.5714,Asia,r125,2023-01-20,287600.56,499,11.285714,1060.8572,0.010638298,XBB.1.5
major_test,3,99,1124,375.85715,376.85712,Asia,r125,2023-01-21,286104.84,498,10.285714,992.5714,0.010362694,XBB.1.5
major_test,3,99,1125,386.14285,387.14282,Asia,r125,2023-01-22,284609.72,495,8.714286,937.4286,0.009295946,XBB.1.5
major_test,3,99,1126,394.85715,395.85712,Asia,r125,2023-01-23,283114.0,495,9.142858,901.7143,0.010139417,XBB.1.5
major_test,3,99,1127,404.0,404.99997,Asia,r125,2023-01-24,281539.28,495,10.285714,876.1429,0.011739768,XBB.1.5
major_test,3,99,1128,414.2857,415.28568,Asia,r125,2023-01-25,279936.56,496,10.857142,895.7143,0.012121212,XBB.1.5
major_test,3,99,1129,425.14285,426.14282,Asia,r125,2023-01-26,278351.84,494,11.714286,903.8571,0.01296033,XBB.1.5
major_test,3,99,1130,436.85715,437.85712,Asia,r125,2023-01-27,276832.44,494,14.285714,881.8571,0.01619958,XBB.1.5
major_test,3,99,1131,451.14285,452.14282,Asia,r125,2023-01-28,275338.16,493,16.714285,883.8571,0.018910618,XBB.1.5
major_test,3,99,1132,467.85715,468.85712,Asia,r125,2023-01-29,273921.28,493,19.571428,891.8571,0.021944579,XBB.1.5
major_test,3,99,1133,487.42856,488.42856,Asia,r125,2023-01-30,272502.84,495,21.285715,881.0,0.024160856,XBB.1.5
major_test,3,99,1134,508.7143,509.71426,Asia,r125,2023-01-31,271123.28,494,23.0,888.0,0.0259009,XBB.1.5
major_test,3,99,1135,531.7143,532.71423,Asia,r125,2023-02-01,269736.44,494,22.571428,845.7143,0.026689189,XBB.1.5
major_test,3,99,1136,554.2857,555.28564,Asia,r125,2023-02-02,268376.72,495,24.142857,842.5714,0.02865378,XBB.1.5
major_test,3,99,1137,578.4286,579.4285,Asia,r125,2023-02-03,267103.44,497,26.428572,811.5714,0.032564692,XBB.1.5
major_test,3,99,1138,604.8571,605.8571,Asia,r125,2023-02-04,265819.28,496,26.714285,794.7143,0.033614956,XBB.1.5
major_test,3,99,1139,631.5714,632.5714,Asia,r125,2023-02-05,264664.72,496,28.285715,771.4286,0.036666665,XBB.1.5
major_test,3,99,1140,659.8571,660.8571,Asia,r125,2023-02-06,263532.28,496,32.142857,757.0,0.04246084,XBB.1.5
major_test,3,99,1141,692.0,693.0,Asia,r125,2023-02-07,262413.0,498,32.42857,740.4286,0.043797027,XBB.1.5
major_test,3,99,1142,724.4286,725.4286,Asia,r125,2023-02-08,261313.86,499,33.42857,701.5714,0.047648136,XBB.1.5
major_test,3,99,1143,757.8571,758.8572,Asia,r125,2023-02-09,260110.28,498,36.0,706.5714,0.050950263,XBB.1.5
major_test,3,99,1144,793.8571,794.8572,Asia,r125,2023-02-10,258861.0,496,40.857143,710.5714,0.057498995,XBB.1.5
major_test,3,99,1145,834.7143,835.7143,Asia,r125,2023-02-11,257646.0,496,43.714287,700.8571,0.06237261,XBB.1.5
major_test,3,99,1146,878.4286,879.4286,Asia,r125,2023-02-12,256278.72,495,44.285713,692.2857,0.06397028,XBB.1.5
major_test,3,99,1147,922.7143,923.7143,Asia,r125,2023-02-13,254937.72,495,42.42857,677.7143,0.062605396,XBB.1.5
major_test,3,99,1148,965.1428,966.1429,Asia,r125,2023-02-14,253591.14,494,42.57143,661.5714,0.06434896,XBB.1.5
major_test,3,99,1149,1007.7143,1008.7143,Asia,r125,2023-02-15,252209.0,494,45.0,692.0,0.0650289,XBB.1.5
major_test,3,99,1150,1052.7142,1053.7144,Asia,r125,2023-02-16,250878.0,491,45.0,684.0,0.065789476,XBB.1.5
major_test,3,99,1151,1097.7142,1098.7144,Asia,r125,2023-02-17,249476.0,489,42.57143,662.5714,0.06425184,XBB.1.5
major_test,3,99,1152,1140.2858,1141.2858,Asia,r125,2023-02-18,248096.42,488,45.57143,673.0,0.067713864,XBB.1.5
major_test,3,99,1153,1185.8572,1186.8572,Asia,r125,2023-02-19,246783.42,486,53.142857,687.4286,0.07730673,XBB.1.5
major_test,3,99,1154,1239.0,1240.0,Asia,r125,2023-02-20,245454.58,486,63.857143,669.8571,0.0953295,XBB.1.5
major_test,3,99,1155,1302.8572,1303.8572,Asia,r125,2023-02-21,244135.58,489,66.28571,683.1429,0.09703053,XBB.1.5
major_test,3,99,1156,1369.1428,1370.143,Asia,r125,2023-02-22,242822.28,491,68.71429,675.4286,0.10173435,XBB.1.5
major_test,3,99,1157,1437.8572,1438.8572,Asia,r125,2023-02-23,241584.42,491,72.0,673.8571,0.10684758,XBB.1.5
major_test,3,99,1158,1509.8572,1510.8572,Asia,r125,2023-02-24,240464.42,496,73.71429,667.2857,0.11046886,XBB.1.5
major_test,3,99,1159,1583.5714,1584.5714,Asia,r125,2023-02-25,239364.14,497,76.57143,674.0,0.11360746,XBB.1.5
major_test,3,99,1160,1660.1428,1661.1428,Asia,r125,2023-02-26,238239.14,498,72.42857,642.2857,0.11276691,XBB.1.5
major_test,3,99,1161,1732.5714,1733.5714,Asia,r125,2023-02-27,237162.0,501,65.28571,631.1429,0.10344046,XBB.1.5
major_test,3,99,1162,1797.8572,1798.8572,Asia,r125,2023-02-28,236080.86,502,66.57143,627.7143,0.1060537,XBB.1.5
major_test,3,99,1163,1864.4286,1865.4286,Asia,r125,2023-03-01,235035.58,505,67.71429,640.0,0.10580357,XBB.1.5
major_test,3,99,1164,1932.1428,1933.1428,Asia,r125,2023-03-02,234061.28,505,65.28571,641.2857,0.10180441,XBB.1.5
major_test,3,99,1165,1997.4286,1998.4286,Asia,r125,2023-03-03,233177.28,504,69.14286,651.7143,0.106093824,XBB.1.5
major_test,3,99,1166,2066.5715,2067.5715,Asia,r125,2023-03-04,232252.28,506,72.42857,620.1429,0.116793364,XBB.1.5
major_test,3,99,1167,2139.0,2140.0,Asia,r125,2023-03-05,231378.28,506,83.57143,637.7143,0.13104838,XBB.1.5
major_test,3,99,1168,2222.5715,2223.5715,Asia,r125,2023-03-06,230580.42,507,93.85714,669.2857,0.14023478,XBB.1.5
major_test,3,99,1169,2316.4285,2317.4287,Asia,r125,2023-03-07,229815.86,507,100.57143,669.1429,0.15029888,XBB.1.5
major_test,3,99,1170,2417.0,2418.0002,Asia,r125,2023-03-08,229103.86,506,104.0,655.0,0.15877862,XBB.1.5
major_test,3,99,1171,2521.0,2522.0002,Asia,r125,2023-03-09,228311.72,504,105.28571,654.5714,0.1608468,XBB.1.5
major_test,3,99,1172,2626.2856,2627.286,Asia,r125,2023-03-10,227554.58,504,109.14286,643.7143,0.16955172,XBB.1.5
major_test,3,99,1173,2735.4285,2736.4287,Asia,r125,2023-03-11,226837.0,507,113.0,657.5714,0.17184445,XBB.1.5
major_test,3,99,1174,2848.4285,2849.4287,Asia,r125,2023-03-12,226113.86,508,117.71429,660.8571,0.17812365,XBB.1.5
major_test,3,99,1175,2966.1428,2967.143,Asia,r125,2023-03-13,225362.42,508,117.42857,643.2857,0.18254498,XBB.1.5
major_test,3,99,1176,3083.5715,3084.5715,Asia,r125,2023-03-14,224637.86,510,115.0,628.5714,0.18295455,XBB.1.5
major_test,3,99,1177,3198.5715,3199.5715,Asia,r125,2023-03-15,223839.0,514,113.42857,614.8571,0.18447956,XBB.1.5
major_test,3,99,1178,3312.0,3313.0,Asia,r125,2023-03-16,223171.58,514,115.42857,603.0,0.19142383,XBB.1.5
major_test,3,99,1179,3427.4285,3428.4285,Asia,r125,2023-03-17,222415.58,513,119.28571,600.1429,0.1987622,XBB.1.5
major_test,3,99,1180,3546.7144,3547.714,Asia,r125,2023-03-18,221609.42,512,117.42857,574.5714,0.20437594,XBB.1.5
major_test,3,99,1181,3664.1428,3665.1426,Asia,r125,2023-03-19,220854.14,514,127.28571,578.4286,0.22005433,XBB.1.5
major_test,3,99,1182,3791.4285,3792.4282,Asia,r125,2023-03-20,220157.28,514,138.28572,598.4286,0.23108141,XBB.1.5
major_test,3,99,1183,3929.7144,3930.7139,Asia,r125,2023-03-21,219453.42,518,146.28572,598.2857,0.24450813,XBB.1.5
major_test,3,99,1184,4076.0,4076.9995,Asia,r125,2023-03-22,218775.72,520,154.71428,614.2857,0.25186047,XBB.1.5
major_test,3,99,1185,4230.7144,4231.714,Asia,r125,2023-03-23,218079.72,521,160.42857,630.5714,0.25441778,XBB.1.5
major_test,3,99,1186,4391.143,4392.1426,Asia,r125,2023-03-24,217466.14,521,159.71428,622.8571,0.256422,XBB.1.5
major_test,3,99,1187,4550.857,4551.857,Asia,r125,2023-03-25,216925.42,518,174.28572,656.5714,0.26544824,XBB.1.5
major_test,3,99,1188,4725.143,4726.1426,Asia,r125,2023-03-26,216412.14,517,178.85715,643.2857,0.27803686,XBB.1.5
major_test,3,99,1189,4904.0,4904.9995,Asia,r125,2023-03-27,215858.58,517,184.14285,618.1429,0.2978969,XBB.1.5
major_test,3,99,1190,5088.143,5089.1426,Asia,r125,2023-03-28,215326.14,517,189.71428,628.1429,0.3020241,XBB.1.5
major_test,3,99,1191,5277.857,5278.857,Asia,r125,2023-03-29,214846.0,521,195.42857,638.2857,0.30617726,XBB.1.5
major_test,3,99,1192,5473.2856,5474.2856,Asia,r125,2023-03-30,214294.58,522,200.42857,640.5714,0.3128903,XBB.1.5
major_test,3,99,1193,5673.7144,5674.7144,Asia,r125,2023-03-31,213761.14,521,211.0,648.5714,0.3253304,XBB.1.5
major_test,3,99,1194,5884.7144,5885.7144,Asia,r125,2023-04-01,213241.0,523,218.71428,644.5714,0.33931738,XBB.1.5
major_test,3,99,1195,6103.4287,6104.4287,Asia,r125,2023-04-02,212713.86,525,221.57143,635.5714,0.34861767,XBB.1.5
major_test,3,99,1196,6325.0,6326.0,Asia,r125,2023-04-03,212196.86,526,212.42857,635.7143,0.3341573,XBB.1.5
major_test,3,99,1197,6537.4287,6538.4287,Asia,r125,2023-04-04,211689.14,525,210.28572,614.4286,0.342246,XBB.1.5
major_test,3,99,1198,6747.7144,6748.7144,Asia,r125,2023-04-05,211153.14,525,214.0,610.5714,0.35049134,XBB.1.5
major_test,3,99,1199,6961.7144,6962.7144,Asia,r125,2023-04-06,210736.72,525,214.85715,605.0,0.35513577,XBB.1.5
major_test,3,99,1200,7176.5713,7177.5713,Asia,r125,2023-04-07,210244.42,526,220.57143,613.7143,0.3594041,XBB.1.5
major_test,3,99,1201,7397.143,7398.1426,Asia,r125,2023-04-08,209737.58,524,219.28572,619.0,0.35425803,XBB.1.5
major_test,3,99,1202,7616.4287,7617.428,Asia,r125,2023-04-09,209232.14,522,220.85715,634.7143,0.3479631,XBB.1.5
major_test,3,99,1203,7837.2856,7838.285,Asia,r125,2023-04-10,208736.86,523,226.0,630.2857,0.35856754,XBB.1.5
major_test,3,99,1204,8063.2856,8064.285,Asia,r125,2023-04-11,208213.86,524,234.71428,651.1429,0.36046508,XBB.1.5
major_test,3,99,1205,8298.0,8298.999,Asia,r125,2023-04-12,207702.72,524,233.14285,647.5714,0.36002648,XBB.1.5
major_test,3,99,1206,8531.143,8532.142,Asia,r125,2023-04-13,207105.72,523,236.14285,650.1429,0.36321685,XBB.1.5
major_test,3,99,1207,8767.286,8768.284,Asia,r125,2023-04-14,206559.86,522,238.71428,656.2857,0.3637353,XBB.1.5
major_test,3,99,1208,9006.0,9006.998,Asia,r125,2023-04-15,206040.72,521,243.85715,655.8571,0.37181443,XBB.1.5
major_test,3,99,1209,9249.857,9250.855,Asia,r125,2023-04-16,205539.0,526,253.57143,663.7143,0.38204905,XBB.1.5
major_test,3,99,1210,9503.429,9504.427,Asia,r125,2023-04-17,205025.14,528,258.2857,678.1429,0.3808721,XBB.1.5
major_test,3,99,1211,9761.714,9762.713,Asia,r125,2023-04-18,204517.14,532,270.0,691.0,0.39073807,XBB.1.5
major_test,3,99,1212,10031.714,10032.713,Asia,r125,2023-04-19,204028.72,532,273.85715,683.5714,0.400627,XBB.1.5
major_test,3,99,1213,10305.571,10306.57,Asia,r125,2023-04-20,203539.72,532,280.57144,701.4286,0.4,XBB.1.5
major_test,3,99,1214,10586.143,10587.142,Asia,r125,2023-04-21,203077.0,533,288.0,696.4286,0.41353846,XBB.1.5
major_test,3,99,1215,10874.143,10875.142,Asia,r125,2023-04-22,202591.28,532,318.2857,734.7143,0.43321016,XBB.1.5
major_test,3,99,1216,11192.429,11193.428,Asia,r125,2023-04-23,202136.72,534,330.85715,751.1429,0.44047165,XBB.1.5
major_test,3,99,1217,11523.286,11524.285,Asia,r125,2023-04-24,201693.86,535,354.7143,772.4286,0.45921955,XBB.1.5
major_test,3,99,1218,11878.0,11878.999,Asia,r125,2023-04-25,201271.14,537,371.0,802.1429,0.46251112,XBB.1.5
major_test,3,99,1219,12249.0,12249.999,Asia,r125,2023-04-26,200873.0,536,370.2857,797.5714,0.4642665,XBB.1.5
major_test,3,99,1220,12619.286,12620.285,Asia,r125,2023-04-27,200442.58,535,362.57144,768.4286,0.47183493,XBB.1.5
major_test,3,99,1221,12981.857,12982.856,Asia,r125,2023-04-28,199942.86,534,367.0,773.7143,0.47433528,XBB.1.5
major_test,3,99,1222,13348.857,13349.856,Asia,r125,2023-04-29,199433.72,535,354.42856,756.2857,0.46864372,XBB.1.5
major_test,3,99,1223,13703.286,13704.285,Asia,r125,2023-04-30,198989.72,534,351.7143,744.4286,0.4724621,XBB.1.5
major_test,3,99,1224,14054.857,14055.999,Asia,r125,2023-05-01,198450.28,535,349.85715,743.5714,0.47050914,XBB.1.5
major_test,3,99,1225,14404.571,14405.856,Asia,r125,2023-05-02,197883.42,536,328.2857,705.8571,0.46508804,XBB.1.5
major_test,3,99,1226,14732.714,14734.143,Asia,r125,2023-05-03,197253.14,537,341.0,746.5714,0.45675468,XBB.1.5
major_test,3,99,1227,15073.571,15075.143,Asia,r125,2023-05-04,196681.28,535,353.0,772.4286,0.45700017,XBB.1.5
major_test,3,99,1228,15426.429,15428.143,Asia,r125,2023-05-05,196100.28,534,349.7143,768.2857,0.45518783,XBB.1.5
major_test,3,99,1229,15776.0,15777.856,Asia,r125,2023-05-06,195481.86,534,324.0,720.4286,0.4497323,XBB.1.5
major_test,3,99,1230,16099.857,16101.856,Asia,r125,2023-05-07,194670.28,534,340.0,733.7143,0.46339563,XBB.1.5
major_test,3,99,1231,16439.857,16441.855,Asia,r125,2023-05-08,193880.0,534,324.14285,703.5714,0.46071067,XBB.1.5
major_test,3,99,1232,16764.0,16765.998,Asia,r125,2023-05-09,193048.42,530,319.42856,684.5714,0.466611,XBB.1.5
major_test,3,99,1233,17083.428,17085.426,Asia,r125,2023-05-10,192186.14,527,318.14285,673.2857,0.4725228,XBB.1.5
major_test,3,99,1234,17401.428,17403.568,Asia,r125,2023-05-11,191168.14,527,324.2857,686.1429,0.47262126,XBB.1.5
major_test,3,99,1235,17725.572,17727.854,Asia,r125,2023-05-12,190145.0,526,328.57144,704.5714,0.46634227,XBB.1.5
major_test,3,99,1236,18054.0,18056.426,Asia,r125,2023-05-13,189124.42,528,355.2857,752.5714,0.47209567,XBB.1.5
major_test,3,99,1237,18409.143,18411.71,Asia,r125,2023-05-14,188131.86,529,333.42856,738.5714,0.45145068,XBB.1.5
major_test,3,99,1238,18742.428,18745.139,Asia,r125,2023-05-15,187083.14,526,326.57144,729.4286,0.44770858,XBB.1.5
